movieId,title,adult,homepage,original_language,overview,release_date,runtime,length
25971,Tokyo Drifter,False,missing,ja,"After yakuza boss Kurata dissolves his own criminal empire, a rival kingpin offers a position to Kurata's top operative, Tetsuya ""Phoenix Tetsu"" Hondo. When the fiercely loyal Tetsu declines, Otsuka taps unstoppable Tatsuzo the ""Viper"", a ruthless gun-for-hire, to assassinate him. As the Viper trails his target through the countryside, the agile Phoenix Tetsu grows concerned that one of his former associates has betrayed him.",1966-04-10,83.0,83.0
3314,Asterix the Gaul,False,missing,fr,"In the year 50 BC, Gaul is occupied by the Romans - nearly. But the small village of Asterix and his friends still resists the Roman legions with the aid of their druid's magic potion, which gives superhuman strength. Learning of this potion, a Roman centurion kidnaps the druid to get the secret formula out of him.",1967-12-20,68.0,68.0
5114,"Gappa, the Triphibian Monster",False,missing,ja,"An expedition in the South Pacific lands on a tropical island where the natives worship the mysterious deity Gappa. An earthquake opens up an underground cavern and a baby reptile is discovered inside. The natives warn the foreigners to leave the hatching alone, but they don't listen and take it back to a zoo in Japan. Soon after, moma and papa Gappa start smashing Tokyo looking for their kidnapped child.",1967-04-01,90.0,90.0
2660,Dont Look Back,False,missing,en,"In this wildly entertaining vision of one of the twentieth century’s greatest artists, Bob Dylan is surrounded by teen fans, gets into heated philosophical jousts with journalists, and kicks back with fellow musicians Joan Baez, Donovan, and Alan Price.",1967-05-17,96.0,96.0
89881,Fando and Lis,False,missing,es,Fando and his partially paralyzed lover Lis search for the mythical city of Tar. Based on Jodorowsky's memories of a play by surrealist Fernando Arrabal.,1968-01-01,93.0,93.0
1104,The Incident,False,missing,en,Two young hoodlums (including a young Martin Sheen) terrorize the passengers of a late night New York City subway train.,1967-11-05,107.0,107.0
2186,Branded to Kill,False,missing,ja,"After botching his latest assignment, a third-ranked Japanese hit man becomes the target of another assassin.",1967-06-15,91.0,91.0
8502,The Bride Wore Black,False,missing,fr,"Julie Kohler is prevented from suicide by her mother. She leaves the town. She will track down, charm and kill five men who do not know her. What is her goal ? What is her purpose?",1968-03-22,107.0,107.0
8492,PlayTime,False,missing,fr,"Jacques Tati’s gloriously choreographed, nearly wordless comedies about confusion in the age of technology reached their creative apex with Playtime, a lasting testament to a modern age tiptoeing on the edge of oblivion.",1967-12-16,124.0,124.0
6404,Point Blank,False,missing,en,"After being double-crossed and left for dead, a mysterious man named Walker single-mindedly tries to retrieve the rather inconsequential sum of money that was stolen from him.",1967-08-30,92.0,92.0
5168,The Shooting,False,missing,en,A hired gun seeks to enact revenge on a group of bounty hunters in the Old West.,1966-10-23,82.0,82.0
3475,The St. Valentine's Day Massacre,False,missing,en,"Chicago February 14th 1929. Al Capone finally establishes himself as the city's boss of organised crime. In a north-side garage his hoods, dressed as policemen, surprise and mow down with machine-guns the key members of Bugs Moran's rival gang. The film traces the history of the incident, and the lives affected and in some cases ended by it.",1967-06-30,100.0,100.0
7211,Titicut Follies,False,missing,en,"The film is a stark and graphic portrayal of the conditions that existed at the State Prison for the Criminally Insane at Bridgewater, Massachusetts. TITICUT FOLLIES documents the various ways the inmates are treated by the guards, social workers and psychiatrists.",1967-09-23,84.0,84.0
3657,Tony Rome,False,missing,en,"Tony Rome, a tough Miami PI living on a houseboat, is hired by a local millionaire to find jewelry stolen from his daughter, and in the process has several encounters with local hoods as well as the Miami Beach PD.",1967-10-31,110.0,110.0
8187,Two for the Road,False,missing,en,"The ten-year marriage of Mark and Joanna Wallace is on the rocks. In flashback they recall their first meeting, memorable moments in their courtship and early wedded life, their travels through Europe, their broken vow never to have children, and their increasing tensions that led to both of them having extra-marital affairs.",1967-04-27,111.0,111.0
47092,Up the Down Staircase,False,missing,en,"Sylvia Barrett is a rookie teacher at New York's inner-city Calvin Coolidge High: her lit classes are overcrowded, a window is broken, there's no chalk, books arrive late. The administration is concerned mainly with forms and rules (there's an up and and a down staircase); bells ring at the wrong time. Nevertheless, she tries. How she handles the chaos and her despair in her first semester makes up the film: a promising student drops out, another sleeps through class, a girl with a crush on a male teacher gets suicidal, and a bright but troublesome student misunderstands Sylvia's reaching out. A discussion of Dickens, parents' night, and a mock trial highlight the term. Can she make it?",1967-01-19,124.0,124.0
6982,The War Wagon,False,missing,en,"An ex-con seeks revenge on the man who put him in prison by planning a robbery of the latter's stagecoach, which is transporting gold. He enlists the help of a partner, who could be working for his nemesis.",1967-05-27,96.0,96.0
87218,Asterix and Cleopatra,False,missing,fr,"Popular animated hero Asterix and his faithful sidekick Obelix travel to ancient Egypt to help Cleopatra build a new summer home. Cleopatra and Julius Caesar have made a bet, with Caesar wagering the project cannot be completed in a few weeks time. With the help of a magic potion, Asterix comes to the rescue of the Queen of the Nile as Caesar and an angry architect plot against them.",1968-12-16,72.0,72.0
7195,The Diamond Arm,False,missing,ru,"Semyon Gorbunkov goes on a cruise with a smuggler on board. In Istanbul, he slips and breaks his arm. What he didn't know is that this was a signal for the gang of smugglers.",1968-04-27,100.0,100.0
1253,Dracula Has Risen from the Grave,False,missing,en,"In the shadow of Castle Dracula, the Prince of Darkness is revived by blood trickling from the head-wound of an unconscious priest attempting exorcism. And once more fear and terror strikes Transylvania as the undead Prince of Darkness stalks the village of Keineneburg to ensnare victims and satisfy his evil thirst.",1968-11-07,92.0,92.0
3406,Head,False,missing,en,"The Monkees are tossed about in a psychedelic, surrealist, plotless, circular bit of fun fluff.",1968-11-06,86.0,86.0
3736,The Heart Is a Lonely Hunter,False,missing,en,"Singer is a deaf-mute whose small world brings him in contact with a young girl, Mick, who cherishes a seemingly hopeless dream of becoming a concert pianist. At first hostile, Mick soon becomes friends with Singer, hoping to enlarge his small world. Three other central characters come to Singer for help also, each of them seeing in him a powerful force.",1968-07-31,123.0,123.0
8785,"I Love You, Alice B. Toklas!",False,missing,en,"Harold Fine is a self-described square - a 35-year-old Los Angeles lawyer who's not looking forward to middle age nor his upcoming wedding. His life changes when he falls in love with Nancy, a free-spirited, innocent, and beautiful young hippie. After Harold and his family enjoy some of her ""groovy"" brownies, he decides to ""drop out"" with her and become a hippie too. But can he return to his old life when he discovers that the hippie lifestyle is just a little too independent and irresponsible for his tastes?",1968-10-06,92.0,92.0
